service_id,date,exception_type
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240613,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240614,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240617,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240618,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240620,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240621,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240624,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240625,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240627,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240628,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240701,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240702,1
12*45-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240705,1
**3**-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240605,1
**3**-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240612,1
**3**-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240619,1
**3**-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240626,1
**3**-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240703,1
*2***-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240604,1
*2***-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240611,1
*2***-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240618,1
*2***-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240625,1
*2***-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240702,1
****5-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240607,1
****5-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240614,1
****5-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240621,1
****5-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240628,1
****5-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240705,1
1****-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240610,1
1****-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240617,1
1****-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240624,1
1****-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240701,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240604,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240605,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240606,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240607,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240610,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240611,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240612,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240613,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240614,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240617,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240618,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240619,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240620,1
12345-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324,20240621,1
12345-MFHLV29_ST0_29_HI2324,20240604,1
12345-MFHLV29_ST0_29_HI2324,20240605,1
12345-MFHLV29_ST0_29_HI2324,20240606,1
12345-MFHLV29_ST0_29_HI2324,20240607,1
12345-MFHLV29_ST0_29_HI2324,20240610,1
12345-MFHLV29_ST0_29_HI2324,20240611,1
12345-MFHLV29_ST0_29_HI2324,20240612,1
12345-MFHLV29_ST0_29_HI2324,20240613,1
12345-MFHLV29_ST0_29_HI2324,20240614,1
1234567-MFHD06_ST6_6_HI2324-MFHD10_ST6_10_HI2324,20240609,1
1234567-MFHD06_ST6_6_HI2324-MFHD10_ST6_10_HI2324,20240616,1
1234567-MFHD06_ST6_6_HI2324-MFHD10_ST6_10_HI2324,20240623,1
1234567-MFHD06_ST6_6_HI2324-MFHD10_ST6_10_HI2324,20240630,1
1234567-MFHD06_ST6_6_HI2324-MFHD10_ST6_10_HI2324,20240707,1
1234567-MFHD06_ST6_6_HI2324,20240609,1
1234567-MFHD06_ST6_6_HI2324,20240616,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240617,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240618,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240619,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240620,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240621,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240624,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240625,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240626,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240627,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240628,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240701,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240702,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240703,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240704,1
12345-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324,20240705,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240604,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240606,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240607,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240610,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240611,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240613,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240614,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240605,1
12345-MEHLV13_ST8_13_HI2324-MEHW13_ST11_13_HI2324,20240612,1
1234567-MAHS03_ST5_3_HI2324,20240608,1
12345-MAHLV01_ST0_1_HI2324,20240604,1
12345-MAHLV01_ST0_1_HI2324,20240605,1
12345-MAHLV01_ST0_1_HI2324,20240606,1
12345-MAHLV01_ST0_1_HI2324,20240607,1
12345-MAHLV01_ST0_1_HI2324,20240610,1
12345-MAHLV01_ST0_1_HI2324,20240611,1
12345-MAHLV01_ST0_1_HI2324,20240612,1
12345-MAHLV01_ST0_1_HI2324,20240613,1
12345-MAHLV01_ST0_1_HI2324,20240614,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240624,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240625,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240627,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240628,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240701,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240702,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240704,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240705,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240617,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240618,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240620,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240621,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240626,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240703,1
123456*-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324,20240619,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240604,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240606,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240607,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240610,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240611,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240613,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240614,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240617,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240618,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240620,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240621,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240624,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240625,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240627,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240628,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240605,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240612,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240619,1
12345-MEHLV13_ST8_13_HI2324-MEHLV14_ST8_14_HI2324-MEHW13_ST11_13_HI2324-MEHW14_ST11_14_HI2324,20240626,1
12345-MGHLV32_ST0_32_HI2324,20240617,1
12345-MGHLV32_ST0_32_HI2324,20240618,1
12345-MGHLV32_ST0_32_HI2324,20240619,1
12345-MGHLV32_ST0_32_HI2324,20240620,1
12345-MGHLV32_ST0_32_HI2324,20240621,1
12345-MGHLV32_ST0_32_HI2324,20240624,1
12345-MGHLV32_ST0_32_HI2324,20240625,1
12345-MGHLV32_ST0_32_HI2324,20240626,1
12345-MGHLV32_ST0_32_HI2324,20240627,1
12345-MGHLV32_ST0_32_HI2324,20240628,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240604,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240605,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240606,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240607,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240610,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240611,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240612,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240613,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240614,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240617,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240618,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240619,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240620,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240621,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240624,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240625,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240626,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240627,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240628,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240701,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240702,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240703,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240704,1
12345-MFHLV29_ST0_29_HI2324-MFHLV29_ST0_29_HI2324-MFHLV30_ST0_30_HI2324-MFHLV30_ST0_30_HI2324-MFHLV31_ST0_31_HI2324-MFHLV31_ST0_31_HI2324,20240705,1
12345-MGHLV31_ST0_31_HI2324,20240604,1
12345-MGHLV31_ST0_31_HI2324,20240605,1
12345-MGHLV31_ST0_31_HI2324,20240606,1
12345-MGHLV31_ST0_31_HI2324,20240610,1
12345-MGHLV31_ST0_31_HI2324,20240611,1
12345-MGHLV31_ST0_31_HI2324,20240612,1
12345-MGHLV31_ST0_31_HI2324,20240613,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240607,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240614,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240604,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240605,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240606,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240610,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240611,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240612,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240613,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240617,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240618,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240619,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240620,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240621,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240624,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240625,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240626,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240627,1
12345-MGHLV30_ST0_30_HI2324-MGHLV31_ST0_31_HI2324-MGHLV32_ST0_32_HI2324,20240628,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240607,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240614,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240617,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240618,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240619,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240620,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240621,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240624,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240625,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240626,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240627,1
12345-MGHLV30_ST0_30_HI2324-MGHLV32_ST0_32_HI2324,20240628,1
1234567-MGHS05_ST5_5_HI2324,20240615,1
1234567-MGHS05_ST5_5_HI2324,20240622,1
1234567-MGHS05_ST5_5_HI2324,20240629,1
1234567-MGES01_ST5_1_ET2024,20240706,1
1234567-MGED01_ST6_1_ET2024,20240707,1
1234567-MAHS02_ST5_2_HI2324,20240615,1
1234567-MAHS02_ST5_2_HI2324,20240622,1
1234567-MAHS02_ST5_2_HI2324,20240629,1
1234567-MAHS02_ST5_2_HI2324,20240706,1
12345-MEILV28_ST21_28_ET2024,20240701,1
12345-MEILV28_ST21_28_ET2024,20240702,1
12345-MEILV28_ST21_28_ET2024,20240703,1
12345-MEILV28_ST21_28_ET2024,20240704,1
12345-MEILV28_ST21_28_ET2024,20240705,1
12345-MGILV31_ST0_31_ET2024,20240701,1
12345-MGILV31_ST0_31_ET2024,20240702,1
12345-MGILV31_ST0_31_ET2024,20240703,1
12345-MGILV31_ST0_31_ET2024,20240704,1
12345-MGILV31_ST0_31_ET2024,20240705,1
12345-MGHLV30_ST0_30_HI2324,20240607,1
12345-MGHLV30_ST0_30_HI2324,20240614,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240624,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240625,1
12345-MSHLVH10_ST8_10_HI2324-MSHLVH14_ST8_14_HI2324-MSHLVH18_ST8_18_HI2324-MSHLVH19_ST8_19_HI2324-MSHLW10_ST11_10_HI2324-MSHLW14_ST11_14_HI2324-MSHLW18_ST11_18_HI2324-MSHLW19_ST11_19_HI2324,20240627,1
